id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
19580,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Printed White TShirt
13886,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Check Black Shirts
9839,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Sports,Puma Men White Printed Punk Logo T-shirt
48110,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,French Connection Women Red Shorts
9237,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Gini and Jony Kids Solid Beige Trousers
27881,Women,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Scullers For Her Beige Shirt
1866,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Inkfruit Mens My Pet T-shirt
8781,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Indigo Nation Men Bling Technification Purple Shirts
9653,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirts
28491,Men,Apparel,Topwear,Shirts,Maroon,Fall,2012.0,Casual,Urban Yoga Men Maroon T-shirt
23079,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Arrow Sport Men Green Solid Shirt
10855,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts
10069,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Puma Men Large logo tee Black Tshirts
38603,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Nike Men Blue TNFL T-shirt
4970,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kay Blue Infant Kidswear
11389,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Men White T-shirt
2089,Men,Apparel,Topwear,Shirts,Purple,Fall,2010.0,Sports,Adidas Mens Pocket Polo T-shirt
9461,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White & Black Checked Shirt
22399,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Solid Dark Blue Shirt
19322,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Myntra Men Solid Blue Sweatshirt
8775,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Bwd Plaids Green Shirts
28465,Women,Apparel,Topwear,Shirts,Magenta,Summer,2012.0,Casual,Urban Yoga Women Printed Pink T-shirt
39725,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012.0,Formal,Arrow Woman Charcoal Skirt
4984,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girls Beyonce White & Blue Dress
58520,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Tonga Women Black Dress
19110,Men,Apparel,Topwear,Shirts,Beige,Winter,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts
3993,Men,Accessories,Belts,Shirts,Pink,Summer,2011.0,Casual,Mr.Men Men's Funny Coral Pink T-shirt
29785,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Basics Men Blue T-shirt
34208,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Proline Men Blue Polo Tshirt
2841,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Its Gonna Get Messy Grey T-shirt
40987,Boys,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Core Blue T-shirt
57930,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,French Connection Men White T-shirt
11719,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Lee Men Check Yellow Shirts
6885,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Forever New Women Dye Crochet White Dress
13872,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Solid Purple Shirts
19746,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,ADIDAS Originals Men Solid Black Tshirt
27875,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers For Her Printed White Shirt
7359,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Tantra Men Purple T-shirt
1892,Men,Apparel,Topwear,Sweatshirts,Blue,Winter,2010.0,Casual,FIFA Men Full Sleeves Hoody Sweatshirt
14059,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Flying Machine Men Printed White polo Tshirts
40389,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Printed T-shirt
5293,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Puma Women's Softest Touch Blue T-shirt
59439,Men,Apparel,Topwear,Shirts,Pink,Fall,2012.0,Formal,Arrow Men Pink Slim Fit Shirt
24051,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Locomotive Men White Printed T-shirt
31583,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Mark Taylor Men Printed White T-shirt
3356,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Myntra Men's I Give 100 Percent Work Black T-shirt
2284,Men,Apparel,Topwear,Shirts,Yellow,Fall,2010.0,Sports,Nike Men Yellow T-shirt
51466,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Denizen Men Green Printed T-shirt
17273,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes White Polo Tshirt
54928,Men,Apparel,Topwear,Shirts,Cream,Summer,2012.0,Casual,Do u speak green Men Cream T-Shirt
15140,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Arrow Sport Men Check Maroon Shirts
21375,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Manchester United Men Printed Navy Blue T-Shirt
37210,Men,Apparel,Topwear,Shirts,Multi,Summer,2012.0,Casual,United Colors of Benetton Men Check Multi Shirt
53755,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Shorts
1859,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Inkfruit Men Eye Opener T-shirt
32762,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt
24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Blue Washed Jeans
10432,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts
26150,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Grey Trousers
3732,Men,Apparel,Topwear,Shirts,Orange,Summer,2011.0,Sports,Kochi Tuskers Mens Practice Replica Jersey
6240,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,UCB Men's Contrast Logo White T-shirt
34495,Women,Apparel,Bottomwear,Skirts,Grey,Fall,2012.0,Formal,Van Heusen Woman Grey Skirt
30207,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt
26362,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Arrow Woman Printed Grey T-shirt
9806,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black Checks Shirts
4725,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Royal Sailing Yellow Teen Kidswear
56829,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans
21147,Women,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,s.Oliver Women Grey Hooded Sweatshirt
5431,Boys,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,Ant Kids Boy's Pink Check Kidswear
20253,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men Thin White T-shirt
58349,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Locomotive Men Blue T-shirt
14066,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Flying Machine Men Pack Of 2 Stripes Green Tshirts
15988,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Turtle Stripes Men Green TShirt
28802,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
13243,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Beige Shorts
26396,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Formal,Turtle Men Check Navy Blue Shirt
6086,Women,Apparel,Topwear,Shirts,Pink,Summer,2011.0,Casual,UCB Women's Rollup Armhole Pink T-shirt
16503,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Locomotive Men Solid Red Polo TShirt
11726,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Lee Men Printed White Tshirts
59895,Women,Apparel,Dress,Dresses,Orange,Fall,2012.0,Casual,Femella Women Orange Dress
13415,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men Solid White Shirts
2042,Men,Apparel,Topwear,Shirts,White,Fall,2010.0,Sports,ADIDAS Mens Graphic White Tee
22352,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,John Players Men Check Green Shirt
7530,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Sports,Nike Men's Ss Training Yellow T-shirt
34237,Men,Apparel,Topwear,Shirts,Rust,Summer,2013.0,Casual,Proline Men Rust Orange Polo T-shirt
14630,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Check Brown Skirts
36560,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Jack & Jones Men Note White T-shirt
11342,Men,Apparel,Bottomwear,Jeans,Black,Spring,2013.0,Casual,Lee Men Black Chicago Fit Jeans
20637,Women,Apparel,Dress,Dresses,Grey,Fall,2011.0,Casual,AND Women Solid Grey and Black Dress
4187,Girls,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Disney Kids Girls Red Stripes Mickey Kidswear
31577,Men,Apparel,Topwear,Shirts,Charcoal,Summer,2012.0,Casual,Mark Taylor Men Printed Charcoal T-shirt
2270,Women,Apparel,Topwear,Shirts,Pink,Fall,2010.0,Casual,Nike JDI Pink Women T-shirt
16355,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Peter England Men Stripes Purple Shirt
17287,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Polo Tshirt
8316,Women,Apparel,Topwear,Shirts,Yellow,Spring,2013.0,Casual,Wildcraft Women's Organic Cotton Yellow T-shirt
27872,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Scullers For Her Striped Pink Shirt
1895,Men,Apparel,Topwear,Sweatshirts,Black,Winter,2010.0,Casual,FIFA Men Full Sleeves Hoody Sweatshirt
53799,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Puma Men Red T-shirt
40980,Boys,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Core Yellow T-shirt
7950,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Sports,Puma Men's Riddim White Black T-shirt
13875,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Scullers Men Solid Navy Blue Shirts
36558,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Jack & Jones Men Note Navy Blue T-shirt
44944,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,United Colors of Benetton Women Navy Blue Dress
7508,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Sports,Nike Men's T90 Ss White T-shirt
29782,Men,Apparel,Bottomwear,Trousers,Green,Summer,2013.0,Casual,Basics Men Green Trousers
3994,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Mr.Men Men's Thats Funny Green T-shirt
2846,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Mr.Men Men's Mr.Cool Black T-shirt
19325,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Myntra Men Solid Grey Sweatshirt
11148,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Fil A Fil Purple Shirts
4983,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,Palm Tree Girl's Blenda White Pink Kidswear
32930,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Van Heusen Woman Black Shirt
4379,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Superman Men's Drip Shield White T-shirt
24069,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Locomotive Men Checked Black Shirt
31789,Women,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Lee Women Johana Green T-shirt
9466,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men Self Structure White Shirt
8786,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Scullers Men Blue & Green Check Shirt
18203,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Nike Men AS Squad Fleec LS Crew Black Sweatshirt
9654,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling  Blue Shirt
16399,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Levis Men White Striped Shirt
5099,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Wrangler Men's Saddle Up White T-shirt
10852,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Blue Striped T-shirt
38604,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Nike Men White Eligible T-shirt
4977,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kang Jeans Infant Kidswear
9230,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt
6278,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,UCB Men's Saxophone White T-shirt
27886,Women,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Scullers For Her Women Pink Shirt
58385,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Locomotive Men Dark Grey T-shirt
1861,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Inkfruit Men Graff Wars T-shirt
40974,Boys,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Gini and Jony Boys United Green T-shirt
14298,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Classic Polo Men Printed pack of 3 Tshirts
40148,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Play Suit Blue Dress
3538,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Myntra Mens Octopus Black T-shirt
13881,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts
12953,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Basics Men Brown Trousers
24290,Men,Apparel,Topwear,Sweatshirts,Red,Summer,2012.0,Casual,Quiksilver Men Red Printed Sweatshirt
41607,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Casual,Basics Men Grey Shirt
31570,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers
51495,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans
34002,Women,Apparel,Topwear,Shirts,Cream,Summer,2012.0,Casual,Femella Women Cream Shirt
17280,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Red T-shirt
3197,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Tantra Men's Re-Incarnation Burgendy T-shirt
31742,Men,Apparel,Topwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Semi Formal Black Blazer
2045,Men,Apparel,Topwear,Shirts,Black,Fall,2010.0,Sports,ADIDAS Mens Multi Black T-shirt
13412,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
22355,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Solid Blue Shirt
34230,Men,Apparel,Topwear,Shirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt
14637,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic Check White Shirts
11345,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Lee Men Elvira Rinse Black Jeans
7153,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men's Scul Red White T-shirt
16504,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans
59892,Women,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,Femella Women Blue Shirt
11721,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Lee Men Check Green Shirts
21386,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Manchester United Men Printed Red T-shirt
14061,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men Printed Purple Tshirts
20254,Men,Apparel,Topwear,Shirts,Rust,Fall,2011.0,Casual,Wrangler Men Rust Polo T-Shirt
5436,Men,Apparel,Topwear,Shirts,Grey,Summer,2011.0,Sports,Nike Men's Swoosh Grey T-shirt
39379,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Peter England Men Navy Blue Party Jeans
13244,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Palm Tree Kids Boys Solid Black Shorts
28805,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Denizen Men Check Blue Shirt
26365,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,,Arrow Woman White Shirt
3507,Men,Apparel,Bottomwear,Shorts,Black,Fall,2010.0,Sports,ADIDAS Men's Cont Black Short
4722,Girls,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Disney Kids Girl's Jeans Purple Teen Kidswear
15147,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Arrow Sport Men Check Yellow Shirts
53752,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Shorts
10435,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Flying Machine Men HS Red Shirts
24600,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Mark Taylor Men Red Striped Shirt
3735,Men,Apparel,Topwear,Shirts,Yellow,Fall,2010.0,Sports,Reebok Men Chennai Super Kings Premium Jersey
26157,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers
6247,Women,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Lee Women's Clara White T-shirt
34492,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Formal,Van Heusen Woman Black Skirt
10051,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Puma Men Motorsport Navy Blue Shirts
24264,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Quiksilver Men Ocean Walk Reversible Green Shorts
4948,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kanon White Blue Infant Kidswear
3351,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Myntra Men's Black Letter Equals White T-shirt
2283,Men,Apparel,Topwear,Shirts,Black,Spring,2014.0,Sports,Nike Men Poly Black T-shirt
23041,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Navy Grey Trousers
17274,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Green Polo Tshirt
12534,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Puma Men Printed Grey Sweatshirts
5294,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Puma Women's Ess Striped Blue T-shirt
34239,Men,Apparel,Topwear,Shirts,White,Summer,2013.0,Casual,Proline Men White Polo T-Shirt
58511,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Tonga Women White Shirt
4189,Boys,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Stripes Little Captain Kidswear
58723,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Puma Men Navy Blue T-shirt
5867,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,ADIDAS Men's Master Shoe White T-shirt
31579,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Mark Taylor Men Printed Navy Blue T-shirt
17289,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Green Polo Tshirt
14068,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Flying Machine Men Solid Navy Blue Polo Tshirts
59295,Men,Apparel,Topwear,Shirts,Black,Fall,2012.0,Casual,U.S. Polo Assn. Men Black Shirt
15986,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Turtle Check Men Yellow Shirt
8320,Boys,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Doodle Boy's Route 66 Biker Red Teen Kidswear
26996,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Washed Black Jeans
6088,Women,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,UCB Women's Rollup Armhole Blue T-shirt
11728,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Lee Men Solid Red Tshirts
1857,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Inkfruit Mens Life After Midnight T-shirt
24609,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Spykar Men Yellow Shirt
15972,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Turtle Check Men Maroon Shirt
39384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans
19783,Men,Apparel,Topwear,Shirts,Orange,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Orange Tshirt
30807,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Ethnic,Fabindia Men Printed Grey Tussar Shirt
9808,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue Checks Shirts
21149,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,s.Oliver Men Blue and White Checked Shirt
41890,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Solid Regular Fit Denim Shorts
56827,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans
37810,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,John Players Men Stripes Pink Shirt
9450,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men White & Blue Shirt
38400,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Sports,ADIDAS Mumbai Indians Women Blue Match Jersey
10864,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Wrangler Men True Riders White T-Shirts
4941,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Gini and Jony Boy's Kane Red White Infant Kidswear
38632,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Nike Men Black T-shirt
5893,Women,Apparel,Topwear,Shirts,Purple,Summer,2011.0,Casual,Puma Women's Heather Purple T-shirt
10058,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Puma Men Large logo tee Black Tshirts
18235,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Manchester United Men Printed White Tshirt
9662,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Blue Shirts
23874,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,ADIDAS Men Green T-shirt
3358,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Myntra Men's I am Legend White T-shirt
54926,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Do u speak green Men Beige T-shirt
11717,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Lee Men Check Yellow Shirts
7959,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Puma Men's ESS White Polo T-shirt
7165,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Black & Green Shirt
16532,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Blue Shirt
43502,Men,Apparel,Topwear,Shirts,Grey Melange,Summer,2012.0,Casual,French Connection Men Grey Melange T-shirt
7357,Men,Apparel,Topwear,Shirts,Beige,Fall,2011.0,Casual,Tantra Men Beige T-shirt
14057,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Flying Machine Men Printed Black Polo Tshirts
20262,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Tee Navy Blue T-shirt
2241,Men,Apparel,Topwear,Shirts,Green,Fall,2010.0,Sports,ADIDAS Men Green T-shirt
